Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,38730.8030430952,41464.7464336905,51270.1292257065,59558.7727178495,60900.5432888271,64261.0327257484,72697.7059863324,78643.5506479242,66703.2182274656,60254.7763024869,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9026513461,43828.2324609315,45399.0290605549,48996.592248824,47731.2085399347,..
San Marino,SMR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.9379501342773,..,..
San Marino,SMR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.5969924926758,..,..
San Marino,SMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.7600202560425,..,..
San Marino,SMR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.985759973526001,1.00522005558014,0.971610009670258
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2172.1965332,2248.69091797,2496.62768555,2908.69506836,3004.91552734,3211.68847656,3741.92211914,4301.01953125,4209.33154297,3991.24389648,4248.47705078,3984.97753906,3993.2644043,3835.26342773,3102.81738281,2958.55493164,3287.47387695,3463.70068359,..,..
San Marino,SMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,547.45080566,604.09320068,633.65893555,687.71380615,678.81072998,718.69293213,774.97674561,869.86920166,859.9710083,764.93286133,775.29370117,703.4743042,742.78594971,716.52441406,601.01934814,556.69659424,558.16204834,556.5690918,..,..
San Marino,SMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1624.74584961,1644.59753418,1862.96862793,2220.98144531,2326.10522461,2492.99536133,2966.94555664,3431.15063477,3349.3605957,3226.31079102,3473.18359375,3281.50341797,3250.47827148,3118.73925781,2501.79785156,2401.8581543,2729.31176758,2907.13183594,..,..
San Marino,SMR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,14.424457971411,..,..,..,..,14.3336591723688,..,..,..,..,14.8422013152513,..,..,..,..,..
San Marino,SMR,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,12960538723.7591,17120906918.3503,22482365321.7656,26141968161.0924,27683225959.2468,32482070360.3204,43170990616.4729,52194221468.5007,45162894380.9318,41819468691.8251,49258136128.9672,43309252921.0567,48394239474.6762,47062206677.6539,39655958842.5478,40692643373.0327,44179055279.8887,50640650221.4622,51514222381.8428,53335016425.4148
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7417.20364852201,7720.51057195234
Serbia,SRB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,5.3,5.8,6.9,6.6,6.4,5.4,..,..,..
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,96.3972396850586,..,..,..,..,..,..,..,97.9624099731445,..,..,..,..,98.8415069580078,..,..,99.4825286865234,..
Serbia,SRB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,62.5454216003418,62.9912300109863,63.6658096313477,66.5964126586914,..,66.5628128051758,68.5724563598633,70.8962783813477,71.4099502563477,71.6360931396484,..,73.6363830566406,..
Serbia,SRB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,74.831298828125,..,..,..,..,..,..,..,..,95.8845520019531,..,95.1797866821289,93.680778503418,96.9942169189453,97.4404525756836,97.6898727416992,..,98.5257797241211,..
Serbia,SRB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,7.86824989318848,..,..,..,..,..,..,..,..,11.8017101287842,..,11.4581804275513,12.6497097015381,13.5838098526001,14.5109100341797,14.8972396850586,..,15.5152702331543,..
Serbia,SRB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01119995117188,1.01645004749298,1.02382004261017,1.02100002765656,1.02161002159119,1.02438998222351,1.01898002624512,1.0175199508667,1.01433002948761,1.01181995868683,1.01679003238678,1.01915001869202,1.01841998100281,1.0161600112915,1.00882005691528,1.0081000328064,1.00548005104065,1.00655996799469,1.00671994686127,1.00941002368927
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,112.2206192,173.27404785,230.10708618,274.42855835,307.56558228,371.55731201,547.19036865,671.95648193,575.46911621,545.29107666,619.08001709,559.81359863,627.53302002,608.85858154,491.25177002,486.42944336,515.84588623,617.08654785,..,..
Serbia,SRB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,37.2353096,48.2207756,66.59584045,85.09441376,103.84754181,136.73950195,210.12271118,254.81706238,218.93307495,207.75071716,235.65872192,207.87767029,247.64582825,250.74552917,205.87701416,204.2368927,218.35301208,246.51036072,..,..
Serbia,SRB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,74.98529816,125.05327606,160.7519989,186.21977234,201.33110046,232.2089386,333.89025879,415.79309082,354.77740479,332.65026855,378.38873291,347.73693848,375.64123535,354.70669556,283.37759399,280.07852173,296.50177002,366.35211182,..,..
Serbia,SRB,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,9.19940108972932,..,..,..,..,9.11868644888214,..,..,..,..,9.12262208400769,..,..,..,..,..
Serbia,SRB,Refugee population by country or territory of asylum,SM.POP.REFG,400306,354400,291397,276677,148259,98995,97991,96735,86348,73604,70702,66367,57079,43749,35326,36518,32206,30946,26427,26130
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48006372844.2376,55552509154.8264,50368056404.5568,48161250405.2468,51516366654.8197,46580457470.2769,48401896808.3064,49930685013.4603,43090173394.6913,44736333522.4522,48469082710.3089,54137142149.4799,54178877605.9999,53589609580.7099
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332,24214.9220717273,20881.7669299329,21663.643413767,23455.9447259222,26104.1027889949,25942.9547741436,25517.33066526
Slovenia,SVN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.6999969482422,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..,..,..
Slovenia,SVN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,74.0511016845703,73.6207885742188,75.0342864990234,73.2106323242188,75.8000183105469,77.3182067871094,77.6738128662109,78.4460983276367,79.1578216552734,79.7796478271484,80.0910873413086,81.4500274658203,81.8688430786133,82.5606307983398,..,82.9429702758789,..
Slovenia,SVN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,99.1942520141602,99.1083679199219,98.9775085449219,98.9444122314453,99.1327590942383,99.1148376464844,99.4438934326172,99.705078125,99.8703765869141,..,..,99.8088989257813,99.780387878418,..,99.8007278442383,..
Slovenia,SVN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2173099517822,18.8112297058105,19.643310546875,20.681209564209,..,21.5090999603271,..
Slovenia,SVN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01181995868683,0.998780012130737,0.992070019245148,0.996640026569366,0.993189990520477,0.996219992637634,0.993849992752075,0.996190011501312,0.99906998872757,0.995790004730225,0.9966099858284,1.001620054245,1.00582003593445,1.00567996501923,1.00969004631042,1.01759004592896,1.01459002494812,1.01336002349854,1.00929999351501,..
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,826.22576904,944.87139893,1203.06347656,1368.64868164,1449.18920898,1541.66430664,1795.95043945,2179.45239258,2125.05688477,2017.14660645,2147.80517578,1974.85400391,2055.38134766,2062.38476563,1775.86083984,1835.40734863,1925.03479004,2169.57910156,..,..
Slovenia,SVN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,243.23153687,260.50820923,337.240448,383.36798096,402.56091309,435.63604736,534.4954834,606.74420166,594.68823242,557.43981934,595.67810059,575.64556885,610.37286377,607.90185547,508.70504761,508.63272095,542.89489746,598.61102295,..,..
Slovenia,SVN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,582.9942627,684.36315918,865.82312012,985.27807617,1046.62719727,1106.02709961,1261.46032715,1572.70825195,1530.36853027,1459.70666504,1552.12780762,1399.20849609,1445.00842285,1454.4831543,1267.15563965,1326.77441406,1382.14001465,1570.96789551,..,..
Slovenia,SVN,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,9.88098302948828,..,..,..,..,12.3648464296851,..,..,..,..,11.4129640933173,..,..,..,..,..
Slovenia,SVN,Refugee population by country or territory of asylum,SM.POP.REFG,2411,384,2065,299,243,249,255,257,281,315,134,169,202,251,284,454,611,746,741,858
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,30752150335.5705,35130340673.8189,46816589164.7856,57332015147.7527,62785305310.2848,70708098105.6329,86454081576.7862,100469509301.304,89046289247.0131,90712671900.5229,99362720493.6429,94258572686.2287,98541305462.1038,100954719362.24,88601289843.0917,89614053143.7939,95157888666.9967,105561218935.334,105284375640.698,105172564491.569
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,5717.21708969017,6533.55321303732,8712.69879312059,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16825.3516323547,18406.0119646255,17430.8267500537,18203.2424880484,18630.9759798504,16335.6453975896,16501.0838450986,17494.7287902036,19380.5135070548,19303.5456581383,19266.5135736247
Slovak Republic,SVK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.4,0.3,0.3,0.6,0.7,1.3,..,0.2,..,..
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,41.753978729248,..,..,..,..,..,..,..,..,..,84.8493118286133,85.3790512084961,85.9608764648438,85.3176193237305,86.6858291625977,87.3202133178711,87.0716171264648,87.777717590332,87.7003021240234,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.6387634277344,..,..,..,..,..,..,..,..,..,99.8702392578125,99.7424392700195,99.7522964477539,99.7848434448242,99.8219680786133,99.8057022094727,99.7869110107422,99.7428665161133,99.7565383911133,..
Slovak Republic,SVK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,18.5654392242432,..,..,18.0583992004395,18.9221496582031,19.6366405487061,20.6823902130127,21.8907604217529,22.8579196929932,..
Slovak Republic,SVK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00671994686127,1.00547003746033,1.00174999237061,1.00601994991302,1.00380003452301,1.0037499666214,1.00459003448486,1.00574004650116,1.00750005245209,1.00572001934052,1.00297999382019,1.00113999843597,1.00738000869751,1.00483000278473,1.0045200586319,1.00346004962921,1.00609004497528,1.00672996044159,1.00722002983093,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,212.22207642,254.12765503,344.47335815,511.52987671,601.31323242,729.01324463,1029.30041504,1251.67724609,1320.09301758,1296.54284668,1352.43835449,1319.43835449,1370.46765137,1289.34838867,1108.87817383,1175.5970459,1189.07226563,1299.91137695,..,..
Slovak Republic,SVK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,24.70634651,29.87265778,44.56947327,112.14490509,154.13972473,225.13404846,324.81747437,314.91314697,355.36990356,368.35931396,361.18328857,374.20458984,360.72598267,263.03881836,234.53410339,237.69581604,248.44544983,269.87338257,..,..
Slovak Republic,SVK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,187.51571655,224.25500488,299.90386963,399.38494873,447.17346191,503.87918091,704.48266602,936.76403809,964.7230835,928.18341064,991.25506592,945.23242188,1009.74145508,1026.31030273,874.34240723,937.93591309,940.62463379,1030.03820801,..,..
Slovak Republic,SVK,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,2.4231448015224,..,..,..,..,2.70615525062809,..,..,..,..,3.26541789940692,..,..,..,..,..
Slovak Republic,SVK,Refugee population by country or territory of asylum,SM.POP.REFG,461,443,412,396,352,235,265,301,387,451,535,650,691,791,816,980,912,938,965,1036
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,627286800894.855,705394315829.098,905492099322.799,1067093369754.16,1153285660987.44,1259343871534.31,1472131125102.66,1625224842536.99,1485583495415.39,1420722034063,1478772824224.03,1324820091194.67,1354757433212.72,1369398844599.58,1195119269971.52,1232076017361.53,1309297246509.31,1420300232663.59,1393046093137.25,1281484640043.58
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,15355.7031663439,17025.5319828692,21463.4426577449,24861.2827964413,26419.2968638221,28365.3134896346,32549.9709785513,35366.2596011983,32042.4740786617,30502.7197080776,31636.4463142558,28324.4293363918,29059.5479522321,29461.5503337389,25732.0183647454,26505.3432155204,28100.5862419453,30349.7520984361,29555.3156985079,27063.1939180299
Spain,ESP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.8,0.8,0.8,0.8,0.4,0.5,0.8,0.7,1.1,0.9,1.2,0.8,0.9,1.2,0.7,0.9,..,..
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,97.1651229858398,97.7506866455078,97.7521362304688,97.9388427734375,97.6306076049805,97.6792678833008,97.7489013671875,97.7837524414063,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,..,98.4365005493164,..,98.5944595336914
Spain,ESP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,37.2616500854492,40.3894195556641,41.4418296813965,42.3230590820313,42.8323707580566,43.3348388671875,44.2518196105957,45.265308380127,45.6011505126953,..,47.2372512817383,47.8630485534668,48.6490592956543,..,50.4169883728027,..,53.2567481994629
Spain,ESP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,86.6287384033203,85.9474563598633,86.5810623168945,86.9558563232422,87.4016494750977,87.5390701293945,88.210693359375,88.523551940918,89.1230926513672,..,90.1487197875977,90.4641036987305,91.1201019287109,..,91.9167175292969,..,93.2168121337891
Spain,ESP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9353904724121,..,21.9363403320313,..,23.578010559082
Spain,ESP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0315500497818,1.03454005718231,1.02864003181458,1.03207004070282,1.02965998649597,1.02805995941162,1.03070998191833,1.02862000465393,1.02205002307892,1.01059997081757,1.00387001037598,1.00144994258881,1.00694000720978,1.00707995891571,1.00452995300293,1.0102299451828,1.01564002037048,1.01686000823975,1.02180004119873,..
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1045.05065918,1174.5793457,1641.05871582,1924.4453125,2060.33081055,2242.17822266,2606.17895508,2995.04980469,2937.53442383,2789.53393555,2909.11767578,2591.01611328,2629.60546875,2679.84814453,2349.23388672,2376.72119141,2522.64428711,2736.32324219,..,..
Spain,ESP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,302.75839233,340.15304565,474.16143799,551.31097412,586.04998779,625.56860352,721.85955811,800.19238281,732.30700684,712.89532471,771.33062744,722.61810303,762.37561035,796.82836914,673.82250977,676.07409668,740.32769775,809.86206055,..,..
Spain,ESP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,752.58612061,845.99768066,1166.8972168,1373.13427734,1474.28112793,1616.60949707,1884.31933594,2194.85742188,2205.22729492,2076.63867188,2137.78662109,1868.39794922,1867.22973633,1883.01940918,1675.41113281,1700.6472168,1782.31677246,1926.46105957,..,..
Spain,ESP,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,9.36551905960678,..,..,..,..,13.4761028681228,..,..,..,..,12.6902371918259,..,..,..,..,..
Spain,ESP,Refugee population by country or territory of asylum,SM.POP.REFG,6804,6783,5912,5690,5369,5269,5143,4649,3960,3814,4220,4502,4641,5797,6447,12983,17541,20437,57751,103679
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,242395852494.409,266849061835.659,334337212322.076,385118044877.465,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,533879529188.454,541220059459.25
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52274.4087868798
Sweden,SWE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.3,0.4,1,0.3,0.4,0.6,0.4,0.5,0.5,0.5,0.6,0.5,0.4,0.3,0.2,0.7,..,..
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,78.2497787475586,79.0401763916016,79.7420883178711,80.3960723876953,76.2738800048828,76.9570770263672,77.6163787841797,78.3214797973633,79.0048828125,73.9167327880859,74.4703674316406,75.0337524414063,75.5588836669922,76.1459503173828,..,77.2551116943359,..
Sweden,SWE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,100,..
Sweden,SWE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,22.0398502349854,22.5353202819824,22.9988498687744,23.4782295227051,23.9369201660156,..,25.07958984375,..
Sweden,SWE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.14743995666504,1.12451994419098,1.10784995555878,1.0135999917984,0.996159970760345,0.996320009231567,0.994740009307861,0.994090020656586,0.993409991264343,0.991919994354248,0.992640018463135,0.99234002828598,1.09826004505157,1.09630000591278,1.09107995033264,1.07133996486664,1.03990995883942,1.04197001457214,1.05411005020142,..
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2155.44018555,2458.13012695,3109.14868164,3486.53540039,3545.95507813,3763.10546875,4307.14453125,4626.63867188,4137.5,4420.25976563,6354.29199219,6254.64501953,6696.1171875,6605.98730469,5595.03320313,5674.47753906,5838.21533203,5981.70605469,..,..
Sweden,SWE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,384.34222412,427.60012817,523.63873291,602.12683105,626.50976563,662.04724121,750.44152832,808.83154297,724.581604,777.45874023,988.67510986,987.36901855,1069.40405273,1055.15478516,890.83343506,884.16137695,889.824646,891.74334717,..,..
Sweden,SWE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1771.09790039,2030.5300293,2585.50976563,2884.40844727,2919.44555664,3101.05810547,3556.70288086,3817.80712891,3412.91845703,3642.80151367,5365.61669922,5267.27587891,5626.71337891,5550.83251953,4704.19970703,4790.31591797,4948.390625,5089.96289063,..,..
Sweden,SWE,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,12.4669953355216,..,..,..,..,14.7610867573261,..,..,..,..,16.7675587503806,..,..,..,..,..
Sweden,SWE,Refugee population by country or territory of asylum,SM.POP.REFG,146480,142170,112148,73383,74889,79895,75055,77016,81346,82620,86603,92869,114172,142197,169516,230158,240954,248210,253787,248425
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1080768906.5003,1221120798.81336,1555301496.04756,2076182460.86517,2312327536.41789,2830220713.07301,3719506172.83951,5161337336.40365,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,8271454300.59548,6992393787.40891,7536439875.08334,7765014424.33779,8300784856.87904,8194150301.78552
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,171.048064575398,190.002677638953,237.757335195414,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062687,676.12351106337,749.552412285997,847.382432066315,969.296103880894,1048.22560182624,1104.17235837941,978.404981180605,807.10258610434,848.672379903239,853.218873401321,890.544402355733,859.137961121368
Tajikistan,TJK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,27,13.3,..,..,9.2,..,4,..,..,..,..,..,4.1,..,..,..,..,..
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8000030517578,..,..,..,..,..,..
Tajikistan,TJK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.6697616577148,..,..,..
Tajikistan,TJK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0083703994751,..,..,..
Tajikistan,TJK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.871249973773956,0.876299977302551,0.88102000951767,0.886709988117218,0.88672000169754,0.882520020008087,0.892159998416901,0.911570012569427,0.920759975910187,0.912339985370636,0.916109979152679,0.930280029773712,0.931699991226196,..,..,..,..,..,..,..
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7.67240763,8.35373688,11.17181587,14.93279171,17.73142815,20.43570137,29.1230545,42.08819199,39.5818634,42.9864502,49.65073395,57.97858429,68.94046021,74.59780884,64.16710663,56.20223236,58.16766357,59.84311676,..,..
Tajikistan,TJK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,5.87105989,6.52987576,8.28910255,10.86372852,12.00400925,14.36488342,20.64717865,28.94671249,27.59754181,30.3072052,31.39172363,37.47124863,42.81433868,46.63160324,40.36810303,37.22431183,36.84551239,41.06199646,..,..
Tajikistan,TJK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1.46776497,1.51988482,1.82759726,2.78414607,3.36490321,3.80143881,5.66357899,9.75132179,7.32875443,8.84642792,11.06036949,15.58621693,20.05554771,23.25199699,18.99697876,16.0594635,16.87090111,16.18490219,..,..
Tajikistan,TJK,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,4.1207495825163,..,..,..,..,3.66873058481902,..,..,..,..,3.24291089626031,..,..,..,..,..
Tajikistan,TJK,Refugee population by country or territory of asylum,SM.POP.REFG,15346,3437,3304,1835,1020,930,1136,1800,2678,3131,3322,2248,2050,2027,1963,2724,2521,2654,3788,5588
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,287226531168.523,310175772488.13,363063293977.872,405531321270.607,420544947799.55,443801905407.561,493537376707.764,570304197211.707,558199868578.256,603434493402.679,722038242134.62,692109693986.886,712748124222.61,734396591036.932,702149580770.901,695600652899.283,704478516963.855,735539301552.674,731767398052.879,752248045730.11
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.5192218269,74572.232372807,72083.167695454,77117.126014204,91254.0347609687,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87097.0364503764
Switzerland,CHE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,0,..,..,..,0,0,0.1,0,0,0,0,0,0,0,0,0,0,..,..
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,82.7161178588867,81.7433471679688,81.6319427490234,82.4815521240234,..,84.6438522338867,85.1900100708008,84.5369110107422,..,85.681770324707,86.6450271606445,..
